,Template,Frequency,Class
1191,[n:1]>>C-C(=O)-O-C-C(-C)(-C)-[n:1]_-1_0_0,1,1192
1192,[C:1]>>O-[C:1]-O-C1-C-C-O-C-C-1_-2_0_0,1,1193
1193,[O:1]-[C:2]>>[O:1]=[C:2]-N1-C-C-O-C-C-1_-1-2_00_00,1,1194
1194,[O:1].[O:2].[O:3]-[C:4]>>[O:1].[O:2].[O:3].O-[C:4]_-1-110_-1-100_0000,1,1195
1195,[C:1]-[O:3]-[C:2]>>C-C-C-[C:1].C-C-C-C-c1:c:c(-C2=C(-Cl)-C-C-N(-[C:2](=[O:3])-c3:c:c:c:c:c:3)-C-2):n:o:1_0-30_000_000,1,1196
1196,[c:1]-[C:2]=[C:3]>>Br-[c:1].C-C-C-C-P(-C-C-C-C)-[C:2]-[C:3]-C-C_010_000_000,1,1197
1197,[C:2]-[C:3]-[N:1]>>[N:1].O=[N+](-[O-])-[C:2]=[C:3]_2-20_100_000,1,1198
1198,[c:4].[c:1]-[C:2]-[N:3]>>[c:1].O=[C:2]-[O-].[N:3]=C-[c:4]_1-1-1-1_0000_0000,1,1199
1199,[N:1]-[c:2]:[n:3]:[n:4]>>[N:1].N-[c:2]:[n:3]:[n:4]_001-1_-1000_0000,1,1200
1200,[C:4].[C:3].[c:1]-[C:2]>>Br-[c:1].[C:2]-[C:3]-B-[C:4]_00-2-1_0000_0000,1,1201
1201,[C:1]-[C:3]-[C:2]>>[C:1].C-C-C-C-C-C-C-C-C-C-C-[C:2]#[C:3]_1-3-1_000_000,1,1202
1202,[C:2].[C:1]-[C:3]>>O=[C:1].[C:2]-[C:3]_-1-10_000_000,1,1203
1203,[F:1]-[C:4]-[C:3]=[C:2]>>[F:1].Cl-[C:2]-[C:3]=[C:4]_0000_-1000_0000,1,1204
1204,[O:1]>>C-C-O-[Si](-C)(-C)-[O:1]_-1_0_0,1,1205
1205,[n:1].[n:3].[C:5]-[N:4]-[C:6]-[S:2]>>[n:1].[S:2].[n:3].[N:4].O-[C:5].O=[C:6]_-111200_000000_000000,1,1206
1206,[n:1].[n:2].[C:3]-[O:4]>>[n:1].[n:2].O-[C:3].C-O-C1-O-C-C(-C-[O:4])-C-O-1_-1100_0000_0000,1,1207
1207,[O:4].[C:2]-[O:1]-[C:3]>>[O:1].Cl-[C:2].[C:3]-[O:4]_100-1_-1000_0000,1,1208
1208,[N:1]-[C:3]=[O:2]>>[N:1].Cl-c1:c:c:c(-[O:2]-[C:3]=O):c(-Cl):c:1-Cl_100_000_000,1,1209
1209,[N:3].[c:1]-[C:2]>>[Li]-[c:1].[C:2]-[N:3]_00-1_000_000,1,1210
1210,[O:1].[n:2]-[C:3]>>[O:1].[n:2].Br-[C:3]_-110_-100_000,1,1211
1211,[c:1]>>C-C1-O-C(-O-C-C2-O-C(-O-[c:1])-C(-O)-C(-O)-C-2-O)-C(-O)-C(-O)-C-1-O_-1_0_0,1,1212
1212,[n:1].[n:2].[N:4]-[C:5]=[N:3]>>[n:1].[n:2].[N:3].[N:4].C-O-C(-O-C)-O-[C:5]_-11212_00000_00000,1,1213
1213,[O:1]>>Cl-c1:c:c:c:c:c:1-C-[O:1]_-1_0_0,1,1214
1214,[O:3].[Cl:1]-[C:2]>>Cl-C(-Cl)-[Cl:1].[C:2]-[O:3]_00-1_000_000,1,1215
1215,[c:1]>>Cl-C-C(=O)-[c:1]_-1_0_0,1,1216
1216,[O:1].[c:2]-[C:3]>>[O:1].I-[c:2].[C:3]-[Zn+]_-100_-100_000,1,1217
1217,[O:1].[O:2].[C:3]-[N:4]>>[O:1].[O:2].[C:3]=[N:4]_-1-1-1-1_-1-100_0000,1,1218
1218,[n:1].[n:3].[c:2]-[C:4]>>[n:1].[c:2].[n:3].C-C-C-C-C-[C:4]_-1110_0000_0000,1,1219
1219,[N:1]>>C#C-C-[N:1]_-1_0_0,1,1220
1220,[O:1].[C:3]-[C:4]-[S:2]>>[O:1].[S:2].[C:3].C1-C-O-[C:4]-C-1_-1110_-1000_0000,1,1221
1221,[N:2].[C:1]-[C:3]>>[C:1].[N:2].I-[C:3]_110_010_000,1,1222
1222,[O:1]-[C:3]#[N:2]>>[O:1].C-C-[N:2](-C-C)-[C:3]-C_102_000_000,1,1223
1223,[O:2].[n:1]-[C:5]-[C:4]=[C:3]>>[n:1].[O:2]-[C:3]-[C:4]=[C:5]_00000_-11000_00000,1,1224
1224,[O:1].[N:2]=[C:3]-[N:4]>>[O:1].[N:2]-[C:3]=[N:4]_110-1_1000_0000,1,1225
1225,[N:1]>>O=C(-[N:1])-c1:c:c:c:c2:c:1-S-C-C-C-2_-1_0_0,1,1226
1226,[C:1]-[C:3]=[O:2]>>C-N-C-C-N-[C:1].C-C-[O:2]-[C:3]=O_000_000_000,1,1227
1227,[O:1]>>C-C#C-C-[O:1]_-1_0_0,1,1228
1228,[Cl:1]>>Cl-c1:c:c2:c(:c:c:1-[Cl:1])-C(-C-N)=C-C-C-2_-1_0_0,1,1229
1229,[S:1]>>C-C(-C)(-C)-c1:c:c(-S-[S:1]):c:c(-C(-O)=O):c:1-O_1_0_0,1,1230
1230,[C:2]-[O:3]-[c:1]>>Br-[c:1].C-N1-C-C-C-[C:2]-1=[O:3]_0-30_000_000,1,1231
1231,[Cl:1]>>O=C(-[Cl:1])-c1:c:c:c:c:c:1_-1_0_0,1,1232
1232,[N:3].[F:1]-[C:2]>>[F:1].[C:2]-[N:3]_10-1_000_000,1,1233
1233,[C:1]>>C-C-O-C(=O)-C(=O)-[C:1]_-1_0_0,1,1234
1234,[O:1]=[C:2]-[O:3]>>C-C(-[O:1]-[C:2]=[O:3])-C(=O)-N1-C-C-C-C-1_00-1_000_000,1,1235
1235,[N:2].[C:1]#[C:3]>>O-[C:1]-[N:2].O=[C:3](-[O-])-[O-]_1-1-1_000_000,1,1236
1236,[C:2].[n:1]-[C:3]>>[n:1].[C:2]-[C:3]_1-10_000_000,1,1237
1237,[C:1]-[O:2]>>C-C(-C)-[Si](-O-[C:1]=[O:2])(-C(-C)-C)-C(-C)-C_-2-1_00_00,1,1238
1238,[n:1].[n:2]-[C:3]>>[n:1].[n:2].C-C-[O+](-[C:3])-C-C_000_-100_000,1,1239
1239,[n:1]-[C:2].[n:3]:[n:4]>>[n:1].O-[C:2].[n:3]:[n:4]_10-11_0000_0000,1,1240
1240,[O:1]>>C-C(-C)(-C)-O-c1:c:c:c(-C-[O:1]):c:c:1_-1_0_0,1,1241
1241,[N:1]>>C-[N:1]-C(=O)-O-C(-C)(-C)-C_-2_0_0,1,1242
1242,[O:1]=[S:2]-[O:3]>>C-[O:1]-[S:2]=[O:3]_00-1_000_000,1,1243
1243,[C:1]-[C:3]-[C:2]=[O:4]>>[C:1]-[C:2]1-[C:3]-[O:4]-1_0000_0000_0000,1,1244
1244,[c:1]>>N-C-C=C-[c:1]_-1_0_0,1,1245
1245,[C:1]-[O:3]-[C:2]>>N#[C:1].C-N(-C)-[C:2]=[O:3]_-2-20_000_000,1,1246
1246,[c:1]>>C-c1:c:c:c:c:c:1-S(=O)(=O)-O-[c:1]_-1_0_0,1,1247
1247,[N:1]>>C-[N:1]-C-c1:c:c:c:c:c:1_-2_0_0,1,1248
1248,[C:1]-[O:2]-[C:3]>>C-[C:1](-Cl)=[O:2].[C:3]-N1-C-C-O-C-C-1_-300_000_000,1,1249
1249,[C:1]-[C:3]=[O:2]>>C-[Si](-C)(-Cl)-[C:1].C-C-[O:2]-[C:3]=O_000_000_000,1,1250
1250,[N:1]>>O=C(-[N:1])-c1:c:s:c(-c2:c:c:c:c:c:2):n:1_-1_0_0,1,1251
1251,[C:1]=[C:2]>>C-C-C-C-C-[C:1]-[C:2]_01_00_00,1,1252
1252,[O:1].[c:2]-[c:3]>>[O:1].Br-[c:2].O-B(-O)-[c:3]_100_100_000,1,1253
1253,[c:1]>>C-O-c1:c:c:c(-[c:1]):c:c:1_-1_0_0,1,1254
1254,[n:1]>>O=C(-[n:1])-c1:c:c:c(-N2-C-C-O-C-C-2):c:c:1_-1_0_0,1,1255
1255,[N:1]>>C-C-O-C(=O)-C(=O)-[N:1]_-1_0_0,1,1256
1256,[n:1]>>F-c1:c:c:c(-S(=O)(=O)-[n:1]):c:c:1_-1_0_0,1,1257
1257,[C:1]=[C:2]-[O:3]>>C-C(-C)(-C)-O-C(=O)-[C:1]-[C:2]=[O:3]_00-1_000_000,1,1258
1258,[O:1]>>C-N(-C)-C=[O:1]_-2_0_0,1,1259
1259,[O:1]=[C:2]>>C1-C-O-[O:1]-[C:2]-O-O-1_00_00_00,1,1260
1260,[c:1]>>[c:1]-c1:c:c:c(-O-C-C-N2-C-C-C-C-2):c:c:1_-1_0_0,1,1261
1261,[Br:1]>>N-C1=N-c2:c:c:c(-[Br:1]):c:c:2-C(-c2:c:c:c:c:n:2)=N-C-1_-1_0_0,1,1262
1262,[C:1]=[C:2]>>Br-[C:1]-[C:2]-O-C(-C)=O_00_00_00,1,1263
1263,[C:3].[C:1]=[C:2]>>C-S-[C:1]-[C:2]-[C:3]_00-1_000_000,1,1264
1264,[O:2].[C:1]-[n:3]:[n:4]>>[C:1]-[O:2].[n:3]:[n:4]_0000_010-1_0000,1,1265
1265,[c:1]-[C:2].[n:3]:[n:4]>>I-[c:1].C-C-O-[C:2].[n:3]:[n:4]_001-1_0000_0000,1,1266
1266,[C:1]=[C:2]>>S=C1-O-[C:1]-[C:2]-O-1_00_00_00,1,1267
1267,[n:2].[n:1]-[C:3]>>[n:1].[n:2].O=[N+](-[O-])-c1:c:c:c:c(-S(=O)(=O)-O-[C:3]):c:1_010_000_000,1,1268
1268,[n:1]:[n:2]>>C-O-C-[n:1]:[n:2]_0-1_00_00,1,1269
1269,[c:1]-[N:4].[n:2]:[n:3]>>Cl-[c:1].[n:2]:[n:3].C-C(-C)(-C)-O-C(=O)-[N:4]_01-10_0000_0000,1,1270
1270,[O:1]=[C:2]-[N:3]>>C-C-[O:1]-[C:2]=O.O=C(-[N:3])-c1:c:c:c(-C-n2:c3:c:c:c:c:c:3:c3:c:c:c:c:c:3:2):c:c:1_000_000_000,1,1271
1271,[n:2].[N:1]-[S:3]>>[N:1].[n:2].Cl-[S:3]_110_010_000,1,1272
1272,[c:1]-[C:2]=[C:3]>>Cl-[c:1].Cl-[C:2]-[C:3]-Cl_010_000_000,1,1273
1273,[N:2]-[C:3]-[c:1]>>[Mg+]-[c:1].C-C(-C)(-C)-S(=O)-[N:2]=[C:3]_0-20_000_000,1,1274
1274,[N:2].[c:1]-[C:3]>>[c:1].C-C(-O-C(-C)=O)-C(=O)-[N:2]-[C:3]_1-20_000_000,1,1275
1275,[C:1]>>C-C(-C)(-C)-O-C(=O)-N-[C:1]_-1_0_0,1,1276
1276,[N:2].[C:1]>>[C:1]-[N:2]_-1-1_00_00,1,1277
1277,[O:3].[O:1]-[C:2]>>[O:1].O-C(-[C:2])-[O:3]_10-1_000_000,1,1278
1278,[N:1]>>F-C(-F)(-F)-c1:c:c(-C(=O)-[N:1]):c:c(-C(-F)(-F)-F):c:1_-1_0_0,1,1279
1279,[C:1]-[S:3]-[S:2]>>S-[C:1].[O-]-[S:2]=[S:3]_000_000_000,1,1280
1280,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C-c1:c:c:c(-S(=O)(=O)-[O-]):c:c:1-[C:3]_010_000_000,1,1281
1281,[n:4]:[n:5].[N:1]-[C:2]-[C:3]>>[N:1].O=[C:2].C-[Si](-C)(-C)-[C:3].[n:4]:[n:5]_100-11_00000_00000,1,1282
1282,[O:1]=[P:2]-[C:3]>>C-C-[O:1]-[P:2].C-C(=O)-O-[C:3]_000_000_000,1,1283
1283,[c:1]-[C:2]-[C:3]=[C:4]>>[c:1].[C:2]=[C:3]-[C:4]-B1-C2-C-C-C-C-1-C-C-C-2_1000_0000_0000,1,1284
1284,[O:1].[C:2]-[c:3]>>[O:1].[C:2].Br-[c:3]_-110_-100_000,1,1285
1285,[N:1]>>C-C-C-C-S(=O)(=O)-[N:1]_-1_0_0,1,1286
1286,[c:1]>>[c:1]-c1:c:c:c(-O-C-c2:c:c:c:c:c:2):c:c:1_-1_0_0,1,1287
1287,[C:1]>>[C:1]-[P+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-1_0_0,1,1288
1288,[n:3]:[n:4].[O:1]=[C:2]-[O:5]>>[O:1].[C:2].[n:3]:[n:4].O=[Mn](=O)(-[O-])=[O:5]_131-1-1_-10000_00000,1,1289
1289,[C:1]-[C:2]=[O:3]>>O=[C:1].[C:2]-[O:3]-C=P(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-120_000_000,1,1290
1290,[N:1].[O:2]-[C:3]>>[N:1].[O:2].Cl-[C:3]_-110_-100_000,1,1291
1291,[C:1]=[C:2]-[C:3]>>O=C(-[O-])-O-C-[C:1]-[C:2]=[C:3]_00-1_000_000,1,1292
1292,[C:1]=[C:2]-[O:3]>>[C:1]1-[C:2]-[O:3]-1_01-1_000_000,1,1293
1293,[C:1]-[O:2]-[C:3]>>O-c1:c:c:c:c:c:1-N-[C:1].[O:2]=[C:3](-c1:[nH]:c:c:n:1)-c1:[nH]:c:c:n:1_00-3_000_000,1,1294
1294,[O:2].[C:1]-[c:3]>>C-C(-C)(-[C:1])-[O:2].C-C-O-C-O-C(-C)(-C)-[c:3]_0-10_000_000,1,1295
1295,[n:2].[N:3]-[C:4]-[n:1]>>[n:1].[n:2].[N:3].Cl-[C:4]-Cl_0110_0000_0000,1,1296
1296,[O:1]=[C:2]-[O:3]>>C-O-C(=O)-C1(-[O:1]-[C:2]=[O:3])-C(-C)-C-C2-C3-C-C(-F)-C4=C-C(=O)-C=C-C-4(-C)-C-34-O-C-4-C-C-2-1-C_00-1_000_000,1,1297
1297,[C:1]-[C:2]=[C:3]>>Br-[C:1].C-C-C-C-[Sn](-C-C-C-C)(-C=C)-[C:2]-[C:3]-C-C_010_000_000,1,1298
1298,[N:1]>>Cl-C-C-O-C-C-[N:1]_-1_0_0,1,1299
1299,[N:1]>>C-C-C-C-C-C(=O)-[N:1]_-1_0_0,1,1300
1300,[N:1]>>O=C1-[N:1]-C(=O)-C2-C=C-C=C-C-2-1_-2_0_0,1,1301
1301,[C:1]-[C:3]#[N:2]>>Br-[C:1].C-N(-C)-[S+](-N(-C)-C)-[N:2](-C)-[C:3]_003_000_000,1,1302
1302,[C:1]>>C-C-C(-C-C)-C(=O)-N-[C:1]_-1_0_0,1,1303
1303,[N:1]-[C:4].[n:2]:[n:3]>>[N:1].[n:2]:[n:3].N-C1-C-C-N(-[C:4])-C-C-1_11-10_0000_0000,1,1304
1304,[N:2].[C:1]-[O:3]>>[C:1]-[N:2].C-C(=O)-[O:3]_0-10_000_000,1,1305
1305,[O:1]>>C-O-c1:c:c:c(-C(=O)-[O:1]):c:c:1-O-C_-1_0_0,1,1306
1306,[O:2].[N:1]>>C-O-c1:c:c:c(-C(-[N:1])-[O:2]):c:c:1_-1-1_00_00,1,1307
1307,[n:1].[n:2].[C:3]-[C:4]>>[n:1].[n:2].O-C-[C:3].C-O-C1-O-C-C(-[C:4])-C-O-1_-1100_0000_0000,1,1308
1308,[C:1]>>C-[C:1]=C_-3_0_0,1,1309
1309,[n:1]>>C-c1:c:c(-C):c(-S(=O)(=O)-[n:1]):c(-C):c:1_-1_0_0,1,1310
1310,[C:1]=[C:2]>>C-O-C(=O)-[C:1]-[C:2]-C1-C-O-1_00_00_00,1,1311
1311,[C:1]-[C:4]-[C:3]-[C:2]>>[C:1]-[C:2]-[C:3].C-C(-C)(-C)-O-C(=O)-N1-C-C-[C:4](-N)-C-1_0-11-1_0000_0000,1,1312
1312,[c:1]-[C:3]=[O:2]>>[Mg+]-[c:1].C-C(-C)-C-[O:2]-[C:3]=O_000_000_000,1,1313
1313,[C:1]=[C:2]>>F-C(-F)(-F)-S(=O)(=O)-O-[C:1]-[C:2]_01_00_00,1,1314
1314,[N:1]>>O=C(-O-C-c1:c:c:c:c:c:1)-N1-C-C-C(-[N:1])-C-C-1_-1_0_0,1,1315
1315,[O:1]=[C:2]-[O:3]>>O=C(-C-[O:1]-[C:2]=[O:3])-c1:c:c:c:c:c:1_00-1_000_000,1,1316
1316,[n:1].[n:3]:[c:2]-[c:4]>>[n:1].[c:2]:[n:3].C#C-[c:4]_-1110_0000_0000,1,1317
1317,[C:1]-[C:3]=[O:2]>>[C:1]-[CH2].C-c1:c:c:c(-[O:2]-[C:3]):c:c:1_002_000_000,1,1318
1318,[C:1]-[C:3]=[O:2]>>O=[C:1].C-[O:2]-[C:3]-P(=O)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-101_000_000,1,1319
1319,[C:1]-[C:3]=[C:2]>>C-O-N(-C)-[C:1].C1-C-[C:2]-[C:3]-O-1_001_000_000,1,1320
1320,[S:2].[N:1]>>C-C(-C)-C(-[N:1])-[S:2]_-1-1_00_00,1,1321
1321,[O:1]=[P:2]-[O:3]>>[O:1]-[P:2](=[O:3])-C-C-C-c1:c:c:c:c:c:1_1-1-1_000_000,1,1322
1322,[N:2].[C:1]-[O:3]>>[C:1]-[N:2].O-S(=O)(=O)-[O:3]_0-10_000_000,1,1323
1323,[N:1]>>Br-C-[N:1]_-1_0_0,1,1324
1324,[O:1]>>O-C(=O)-N1-C-C-O-C-C-1-C-[O:1]_-1_0_0,1,1325
1325,[S:1]>>C-S-[S:1]_-1_0_0,1,1326
1326,[N:1].[S:2]-[O:3]>>[N:1].Cl-[S:2].C-O-c1:c:c:c(-F):c:c:1-c1:c:c:c(-C(-C)-N-S(=O)(=[O:3])-c2:c:c:c(-F):c(-F):c:2):c:c:1-C-C=C_10-1_100_000,1,1327
1327,[n:1]>>C-C-C(-C)(-C)-C(=O)-[n:1]_-1_0_0,1,1328
1328,[C:1].[O:2]>>C-[C:1]-[O:2]_-2-1_00_00,1,1329
1329,[C:1]-[C:3]=[C:2]-[O:4]>>[C:1].C-C-O-[C:2](-[C:3])=[O:4]_1-12-1_0000_0000,1,1330
1330,[P:1]-[C:4]-[C:3]=[C:2]>>[P:1].O-[C:2]-[C:3]=[C:4]_0000_-1000_0000,1,1331
1331,[C:4]-[N:1]-[C:2]-[O:3]>>[N:1].C-O-[C:2]-[O:3]-[C:4]_20-10_0000_0000,1,1332
1332,[S:1]-[O:2]>>C-C(=O)-O-C-[S:1]=[O:2]_0-1_00_00,1,1333
1333,[N:1]-[C:2]=[O:3]>>[N:1].C-[C:2]-[O:3]-P(-O)-O-C(-C)-C_110_000_000,1,1334
1334,[P:1]=[O:2]>>O=[P:1]-[O:2]_-11_00_00,1,1335
1335,[n:1]>>F-[n:1]_0_1_0,1,1336
1336,[N:1]-[C:3](-[N:2])=[N:4]>>[N:1].[N:2].C-C(-Cl)-[C:3]-[N:4]-c1:c(-C):c:c(-C):c:c:1-C_1120_0000_0000,1,1337
1337,[Sn:1]=[O:2]>>C-C(=O)-O-[Sn:1]-[O:2]-C(-C)=O_00_00_00,1,1338
1338,[c:1]-[C:2]=[C:3]>>F-C(-F)(-F)-S(=O)(=O)-O-[c:1].C-C-C-C-C(-C-C-C-C)=C(-[SnH3])-[C:2]-[C:3]-C-C_010_000_000,1,1339
1339,[N:2].[Br:1]-[c:3]>>[Br:1].[N:2].N#[N+]-[c:3]_0-10_-1-10_000,1,1340
1340,[C:1]-[P:3]=[O:2]>>C-C-O-[C:1].C-C-[O:2]-[P:3]_000_000_000,1,1341
1341,[O:2].[C:1]-[N:3]>>[C:1]-[O:2].C-c1:c:c:c(-S(=O)(=O)-[N:3]):c:c:1_0-10_000_000,1,1342
1342,[O:1].[c:2]-[c:3]>>[O:1].Br-[c:2].C-C1(-C)-O-B(-[c:3])-O-C-1(-C)-C_100_100_000,1,1343
1343,[C:1]>>O=S(=O)(-[C:1]-S(=O)(=O)-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-2_0_0,1,1344
1344,[c:1]-[S:4]-[C:3]#[N:2]>>[c:1].C-[Si](-C)(-C)-[N:2]=[C:3]=[S:4]_1000_0000_0000,1,1345
1345,[C:1]=[O:2]>>O-O-[C:1]-[O:2]-O_00_00_00,1,1346
1346,[c:1]>>F-C(-F)(-F)-S(=O)(=O)-[c:1]_-1_0_0,1,1347
1347,[c:1]>>C-C(-[c:1])-C(-O)=O_-1_0_0,1,1348
1348,[N:1]>>N-C-C-C-[N:1]_-1_0_0,1,1349
1349,[C:1]-[N:2]=[c:3]:[n:4]>>Br-[C:1].[N:2]-[c:3]:[n:4]_0200_0001_0000,1,1350
1350,[N:1]>>C-c1:c:c:c(-[N:1]):c:c:1_-2_-1_0,1,1351
1351,[c:1]>>C-C(=O)-c1:c:c:c(-O-C-C(-O)-C-O-[c:1]):c(-C-C-C(-F)(-F)-F):c:1-O_-1_0_0,1,1352
1352,[P:1]-[C:4]-[C:3]=[C:2]>>[P:1].Cl-[C:2]-[C:3]=[C:4]_0000_-1000_0000,1,1353
1353,[C:1]-[O:4]-[C:3]=[O:2]>>[C:1].C-[O:2]-[C:3]=[O:4]_1000_0000_0000,1,1354
1354,[Cl:1]>>C-O-C(=O)-c1:[nH]:c2:c:c(-[Cl:1]):c:c3:c:2:c:1-C(-C-C(-O)=O)-C-C-3_-1_0_0,1,1355
1355,[c:1]>>[c:1]-N1-C-C-O-C-C-1_-1_0_0,1,1356
1356,[C:1]>>[C:1]-n1:c:c:n:c:1_-1_0_0,1,1357
1357,[C:1]-[P:3]=[O:2]>>Cl-[C:1].C-C-C-C-C-C-C-C-C-C-C-C-[O:2]-[P:3]_000_000_000,1,1358
1358,[N:1]>>C-C(=O)-O-c1:c:c:c:c:c:1-C-[N:1]_-1_0_0,1,1359
1359,[C:1]-[C:3]-[C:2]=[C:4]>>[C:1].Br-[C:2]1-[C:3]-[C:4]-1_1000_0000_0000,1,1360
1360,[C:4]-[C:3](=[C:2])-[N:1]>>[N:1].O=[C:2]-[C:3]=[C:4]_1-11-1_0000_0000,1,1361
1361,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].C-S(-C)=[O:3]_0-1-1_000_000,1,1362
1362,[N:1]>>O=C(-[N:1])-C-c1:c:c:c:c:c:1-[N+](=O)-[O-]_-1_0_0,1,1363
1363,[c:1]-[C:3]=[O:2]>>N-C(=O)-[c:1].C-[O:2]-[C:3]-N(-C)-C_001_000_000,1,1364
1364,[n:1].[c:2]-[Cl:3]>>[n:1].O=[c:2].C-C-O-C(=O)-c1:c(-C):n:c2:n:c:c:c:c:2:c:1-[Cl:3]_100_000_000,1,1365
1365,[N:1]>>C-O-C-C1-C-C-C-N-1-[N:1]_-1_0_0,1,1366
1366,[Br:1]-[C:3].[O:2]-[C:5]=[O:4]>>[Br:1].[O:2].O=[C:3]-[O:4]-[C:5]_11-202_00000_00000,1,1367
1367,[N:4].[O:1]-[C:2]-[C:3]>>[O:1].Cl-[C:2]-Cl.[C:3]-[N:4]_100-1_0000_0000,1,1368
1368,[C:1]-[C:2]=[O:3]>>C-C-O-C(=O)-[C:1].O=[C:2]-[O:3]-C-c1:c:c:c:c:c:1_000_000_000,1,1369
1369,[N:2].[O:1]=[C:3]-[O:4]>>C-C-[O:1]-C(-C)=O.[N:2]-[C:3]=[O:4]_0-10-1_0000_0000,1,1370
1370,[C:1]=[O:2].[C:3]=[O:4]>>O-C-[C:1]-[O:2]-[C:3]-[O:4]_0001_0000_0000,1,1371
1371,[c:1].[c:2]-[C:3]>>[c:1].O=[c:2].C-[C:3]1(-O)-C=C-[Se]-C=C-1_00-3_-100_000,1,1372
1372,[S:1]>>F-C(-F)(-F)-O-c1:c:c:c2:c(:c:1):s:c(=N):n:2-C-C-[S:1]_-1_0_0,1,1373
1373,[C:1]-[C:2].[n:3]:[n:4]>>[C:1].Br-[C:2].[n:3]:[n:4]_101-1_0000_0000,1,1374
1374,[O:2].[C:1]-[O:4]-[C:3]>>[C:1]-[O:2].C-N(-C)-[C:3]=[O:4]_0-1-20_0000_0000,1,1375
1375,[C:2].[c:1]-[O:4].[O:3]-[c:5]>>[c:1].[C:2]-[O:3].[O:4]=C-[c:5]_1-10-10_00000_00000,1,1376
1376,[Cl:1]>>Cl-P(-Cl)-[Cl:1]_-1_0_0,1,1377
1377,[C:1]>>O=C1-N-C(=O)-[C:1]-C(=O)-N-1_-2_0_0,1,1378
1378,[N:1]-[C:3]=[O:2]>>C-O-[N:1].C-C-[O:2]-[C:3]=O_000_000_000,1,1379
1379,[N:1]-[C:3]=[O:2]>>[N:1].C-N1-C-C-[O:2]-[C:3]-C-1_101_000_000,1,1380
1380,[O:1]-[C:3]=[O:2]>>Br-C-C(=O)-[O:1].C-c1:c:c:c(-S(=O)(=O)-[O:2]-[C:3]):c:c:1_002_000_000,1,1381
1381,[Cl:1]>>C-C-C(=O)-[Cl:1]_-1_0_0,1,1382
1382,[O:1].[c:2]-[C:3]>>[O:1].O-B(-O)-[c:2].F-C(-F)(-F)-S(=O)(=O)-O-[C:3]_100_100_000,1,1383
1383,[C:1]=[O:2]>>O=[N+](-[O-])-C1=C-C-[C:1]-[O:2]-1_00_00_00,1,1384
1384,[C:1]-[O:3]-[C:2]>>[C:1].C-C(=O)-O-[C:2]=[O:3]_1-20_000_000,1,1385
1385,[n:1].[n:2].[N:3]=[C:4]-[C:5]>>[n:1].[n:2].[N:3].O=[C:4].O-C(=O)-[C:5]_-11210_00000_00000,1,1386
1386,[S:2].[O:1]=[C:3]-[N:4]>>O=C=[O:1].[S:2]-[C:3]=[N:4]_0-10-1_0000_0000,1,1387
1387,[C:1]>>N-[C:1]=N_-3_0_0,1,1388
1388,[C:1]-[O:2]>>C-O-N(-C)-[C:1]=[O:2]_-2-1_00_00,1,1389
1389,[O:1].[O:2]-[S:3]>>[O:1].[O:2].Cl-[S:3]_110_100_000,1,1390
1390,[C:2]-[O:3]-[c:1]>>[c:1].C-N-[C:2](=[O:3])-c1:c:c2:c:c:c:c:c:2:n:1-C_1-30_000_000,1,1391
1391,[N:1]-[C:2]>>C-C(-C)(-C)-S(=O)-[N:1]=[C:2]_-2-1_00_00,1,1392
1392,[O:1]=[C:2]-[C:3]>>C-C-[O:1]-[C:2]=O.O=C(-[C:3])-C-O-c1:c:c:c:n:c:1_000_000_000,1,1393
1393,[N:1]>>C-C(-C)(-C)-[N:1]-C(-O)=O_-2_0_0,1,1394
1394,[C:2].[C:1]-[C:3]>>O-C(=O)-[C:1].C-[C:2](-C)-O-[C:3]_0-30_000_000,1,1395
1395,[C:1]-[C:3]#[N:2]>>[C:1].Br-c1:c:c:c(-c2:[nH]:c(-C3-C-C-C-N-3-C(=O)-C(-[N:2]-[C:3](=O)-O-C)-C(-C)-C):n:c:2):c:c:1_110_000_000,1,1396
1396,[O:1].[c:2]-[C:3]>>[O:1].Cl-[c:2].C-C-O-C(=O)-[C:3]_-100_-100_000,1,1397
1397,[O:1]=[C:2]>>C-C-O-C-[O:1]-[C:2]-C_00_00_00,1,1398
1398,[n:2].[n:3].[C:1]-[c:4]>>[C:1].[n:2].[n:3].Br-[c:4]_0-110_-1000_0000,1,1399
1399,[n:1]>>C-C(-C)(-C)-O-C(=O)-N-[n:1]_-1_0_0,1,1400
1400,[N:1]>>C-c1:n:o:c2:c:c:c:c(-O-C-C(-O)-C-[N:1]):c:1:2_-1_0_0,1,1401
1401,[c:2].[C:1]-[C:3]-[O:4]>>C-[Si](-C)(-C)-[C:1].[c:2]-[C:3]=[O:4]_0-1-1-1_0000_0000,1,1402
1402,[Cl:1]>>Cl-C(-Cl)(-Cl)-O-C(=O)-[Cl:1]_0_1_0,1,1403
1403,[c:1]>>C-N1-C-C-C(-[c:1])=C-C-1_-1_0_0,1,1404
